split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x8040000001000000400000080000000000000010000000000400000014000000000000000001000001002000000000000000a00800000000080400000000010040000000000000020090000002400000002120000000002000028000000000001000041000000002000010000004800000000000200200200010	41	40	1	433	566	434	0.0	31.0	0.026865819
0x8040000001000000400000080000000000000010000000000400000014000000000000000001000001002000000000000000a00800000000080400000000010040000000000000020090000002400000002120000000002000028000000000001000041000000002000010000004800200000000200200200010	42	41	1	432	566	433	83.3	80.0	0.0299156076
0x2000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	98.3	100.0	0.2250920607
0x10000000000002000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	93.5	93.0	0.1299822117
0x10000000000002000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000000000000000000	4	3	1	470	566	471	74.5	69.0	0.045004484
0x10000000000002000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008080000000000000000000000	5	4	1	469	566	470	65.2	67.0	0.0584752213
0x10000000000002000002400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008080000000000000000000000	6	5	1	468	566	469	90.1	73.0	0.0532580163
0x8040000001000000400000080000000000000010000000000400000014000000000000000001000001002000010000000000a0280000240008040000000001004000000000000002009000000240000000212000000000200002800000000000100004100000000200001000000c880200000000200200200010	48	46	2	427	565	429	91.1	75.0	0.0572595088
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000	2	2	0	471	567	471	83.8	88.0	0.0420612199
0x4000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000	3	3	0	470	567	470	99.8	100.0	0.2565019855
0x4000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000080000000	4	4	0	469	567	469	20.6	24.0	0.043691345
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	91.9	77.0	0.1011073254
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	75.5	32.0	0.0450508623
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000001000000000000201000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000080000000	7	7	0	466	567	466	88.0	76.0	0.0599858536
0xc000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	100.0	100.0	0.3241760975
0xc000000000000000000000000000000000000000000000002000000000	3	3	0	470	567	470	91.7	92.0	0.0962015489
0x80000000000c000000000000000000000000000000000000000000000002000000000	4	4	0	469	567	469	66.4	61.0	0.036671868
0x20000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	53.6	69.0	0.0655746739
0x2000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	0.0	32.0	0.0125760888
0x2000000000000001000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	36.8	56.0	0.0527712463
0x2000000000000001000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000000000000000000040000000000000000000000000000000	5	5	0	468	567	468	67.4	61.0	0.046084586
0x200000000000000100000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000080000000002c000000000000000000000000040000000000000000000002000000000	9	9	0	464	567	464	96.7	96.0	0.1234677131
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	97.9	100.0	0.1338969448
0x200000000000000100000000000000000000002000800000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000080000000002c000000000000000000000000040000000000000000000002000000000	11	11	0	462	567	462	54.7	65.0	0.08727339
0x80000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	89.4	93.0	0.0856863922
0x80000000000000200000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	95.4	97.0	0.1068795975
0x200000000000000100000000000000000000002000800000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000008000000000000020000000000000000000000000080000000002c000100000000000000000000040000000000000000000002000000000	14	14	0	459	567	459	98.4	92.0	0.127949386
0x204000000000000100000000000000000000002000800000000000000000000000000000000000000000000000000400000100000000000020100000000100000000000008000000000000020000000000000000000000000080000001002c000100000000000000000000040000000000000000000002080000000	21	21	0	452	567	452	85.7	22.0	0.0364383865
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000	2	2	0	471	567	471	27.6	59.0	0.0343535897
0x1000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000	3	3	0	470	567	470	99.6	100.0	0.2118915298
0x8000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	78.7	49.0	0.1521792809
0x9000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000200000000000000000000002000000000000000000000000000000	5	5	0	468	567	468	85.8	25.0	0.071825695
0x204000000000000100000000000000000000002000800000000000000000000000000000000900000000000000000400000100000000000020100000000100000000000008000100000000020000000000000000000000000080000001002c000300000000000000000000042000000000000000000002080000000	26	26	0	447	567	447	84.0	17.0	0.0370403906
0x400000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	97.1	99.0	0.108351748
0x200000000000400000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	100.0	100.0	0.3109094816
0x204000000000000100000000000000000000002000800000020000000000040000000000400900000000000000000400000100000000000020100000000100000000000008000100000000020000000000000000000000000080000001002c000300000000000000000000042000000000000000000002080000000	29	29	0	444	567	444	20.5	8.0	0.0156651073
0x200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000	2	2	0	471	567	471	16.1	42.0	0.0606712771
0x10000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	20.6	64.0	0.0569418588
0x210000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000	4	4	0	469	567	469	99.3	100.0	0.2881970589
0x210000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000400000000000000000000000000000001000000000	5	5	0	468	567	468	72.9	56.0	0.0835735985
0x200000000000000000000000000004000000000000000000000000000	2	2	0	471	567	471	67.6	54.0	0.0498383134
0x210000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000400000000000004000000000000000001000000000	7	7	0	466	567	466	94.0	87.0	0.1256395209
0x250000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000400000000000004000000000000000001000000000	8	8	0	465	567	465	34.4	16.0	0.0571609921
0x800000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	100.0	100.0	0.3362608747
0x200002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	78.9	95.0	0.0248154693
0x800000000000000000000000200002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	83.1	89.0	0.0673448623
0x800000000000000000000000a00002000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	5	0	468	567	468	70.0	64.0	0.0567883478
0x800000000000000000000001a00002000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6	6	0	467	567	467	88.9	54.0	0.0602541848
0x800250000000000000000001a00002000000000000000001000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000200000000000000400000000000004000000000000000001000000000	14	14	0	459	567	459	70.8	16.0	0.018083138
0x2040000000000801250000000000000000001a2000a00000020000000000140000000000400900000000000004000400000100000000000020100000000100000000000008000100000000020000000000000000000000000080000001002c200300000000000400000000042004000000000000000003080000000	43	43	0	430	567	430	100.0	99.0	0.2197139055
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000	2	2	0	471	567	471	95.9	98.0	0.0885729751
0x2040000000000801250000000000000000001a2000a00000020000000000140000000000400900000000000004000400000100000000000020100000000100004000000008000100000000020000000000000000000000000080000001002c200300000000000400000000046004000000000000000003080000000	45	45	0	428	567	428	50.8	50.0	0.0195602154
0x2040000000000801250000000000000000001a2000a00000020000000000140000000000400900000000000004000400000100000000000028100000000100004000000008000100000000020000000000000000000000000080000001002c200300000000000400000000046004000000000000000003080000000	46	46	0	427	567	427	89.0	76.0	0.0593240598
0x2048040000001801250400000080000000001a2001a000000200400000015400000000004009001000001002040014000001000a0280000268108040000100005004000008000100002009020000240000000212000000000280002801002c20030100004100040000200005600400c880200000000203280200010	94	92	2	381	565	383	58.1	59.0	0.0254346618
0x180000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	100.0	100.0	0.2336496057
