split_id	BRF1_enriched_side_tips	detected_on_enriched_side	undetected_on_enriched_side	detected_on_other_side	undetected_on_other_side	minimum_class_disagreements	SH_aLRT	UFBoot	branch_length
0x100000000000000000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469			0.0
0x100000000000400000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000	5	5	0	468	567	468			2.4662e-06
0x100000000000400000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000000000000	6	6	0	467	567	467	0.0	98.0	2.9803e-06
0x200100000000002400000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000030000000000000000000000000000000000000000000000000000000000000000000000000000040000000	9	9	0	464	567	464	90.9	65.0	0.0148990331
0x200100000000002400000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000032000000000000000000000000000000000000000000000000000000000000000000000000000040000000	10	10	0	463	567	463	99.1	100.0	0.1917735877
0x200100000000002400000000000000000000000000000020000400000000000000000000000000000000000000000000000000000000000000000000232000000000000000000000000000000000000000000000000000000000000000000000000000040000000	11	11	0	462	567	462	81.1	77.0	0.0603137582
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000	2	2	0	471	567	471	72.7	75.0	0.0162956277
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020000000000	3	3	0	470	567	470	78.4	66.0	0.0564308109
0x1000000000000000000000000000000000200100000000002400000000000000000000000000000020000400000000000000000000000000000004000000000000000000000000000000000000232000000000000000000000000000000000000000000000000000000000000000000000000020040000000	14	14	0	459	567	459	0.0	28.0	2.5989e-06
0x1000000000000000000000000000000000200100000000002400000000000000000000000000000020000400000000000000000000000000000004000000000000000000000000000000000000232000000000000000000000000000000000002000000000000000000000000000000000000020040000000	15	15	0	458	567	458	98.4	100.0	0.3063515699
0x3000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	99.9	100.0	0.4399261168
0x1000000000000000000000000000000000200100000000002400000000000000000000000000000020000400003000000000000000000000000004000000000000000000000000000000000000232000000000000000000000000000000000002000000000000000000000000000000000000020040000000	17	17	0	456	567	456	92.0	94.0	0.1841983746
0x1800000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	89.2	97.0	0.0275651733
0x4000000000000000000000000000000001800000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	0.0	64.0	2.7817e-06
0x4000000000000000000000000000000001800000000008000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	98.8	100.0	0.1750726751
0x1004000000000000000000000000000000001800000000008000000000000000000000000000000000000000000000000000000000000	5	5	0	468	567	468	76.8	40.0	0.0699122295
0x1000000000000000000000000000000000200100000000002400000000000000000000000000000020000400003000000000000000000000000004000000000000001004000000000000000000232000000000001800000000008000000000002000000000000000000000000000000000000020040000000	22	22	0	451	567	451	74.8	18.0	0.0347478403
0x29000120000000000000010000000080080200100000000002400000000000000000000000000000028000400003000000000000000000001000024000000000000001004000080000000100000332000000000001800040001008400000040002000000001800110000010040000000000000028040010000	47	47	0	426	567	426	83.2	31.0	0.0376405528
0x29000120000000000000010000000080080280100000000082400000040000000000000000000000028000400003000000000000200000001000024000000000000001004000080000000100000332020000000001800040001008400000040002000000001800110000010040000000040000028040010080	54	54	0	419	567	419	82.5	22.0	0.0423304204
0x40000000000000000000000000000000000000000000000000000000000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	92.2	97.0	0.0587869845
0x40000000000000000000000000000000000000000000000000000000000400000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	86.3	95.0	0.0451291487
0x29000120000000000000010000000080080280100000040082400000040000000000000000000000028000400003000000000000600000001000024200000000000001004000080000000100000332020000000001800040001008400000040002000000001800110000010040000000040000028040010080	57	57	0	416	567	416	89.2	23.0	0.0620008997
0x1000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000	2	2	0	471	567	471			2.7012e-06
0x1000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000	3	3	0	470	567	470	73.5	100.0	0.0150597346
0x1000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000008000000	4	4	0	469	567	469	96.7	98.0	0.1043907575
0x44000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			1e-06
0x4c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	93.1	100.0	0.1018113885
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	82.7	83.0	0.0552461962
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000	5	5	0	468	567	468	99.7	100.0	0.2681584295
0x4000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000004c000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008000000000000000	6	6	0	467	567	467	77.8	59.0	0.0259469276
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	74.9	88.0	0.0162173049
0x4000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	99.5	100.0	0.2195874701
0x4000000400000000000000000000000000800000000000000000000000000000000000000000000000000000004000000000000000000000000004c000000000000000000000000800000000000000000000000000000000000000000000000000000000000000000008000000000000000	9	9	0	464	567	464	93.6	87.0	0.1150644781
0x4000000400000000000000000000000000800000000000000000000000000000000000000000000000000000004000000000000000000000000004c000000000000008000000000800000000000000000000000000000000000000000000000000000000000000000008000000000000000	10	10	0	463	567	463	71.7	55.0	0.0106119343
0x4000000400000000000000000000000000800000000000000000000000000000000000000000002000000000004000000000000000000000000004c000000000000008000000000800000000000000000000000000000000000000000000000000000000000000000008000000000000000	11	11	0	462	567	462	62.7	50.0	0.0147842562
0x100000000000000004000000400200000000000000000000000800000000000000000000000000000000000000000002000000000004000000000000000000000000004c000000000000008000000000800000000000000000000000000000000000800000000000000000000000000000008000000008000000	15	15	0	458	567	458	94.9	83.0	0.0740931468
0x10000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471	51.4	59.0	0.0137974113
0x20000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	75.9	35.0	0.0128690069
0x20000010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000	4	4	0	469	567	469	85.0	46.0	0.0358584504
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	2	2	0	471	567	471			2.0798e-06
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	3	3	0	470	567	470	82.5	90.0	0.0136017692
0x40000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000	4	4	0	469	567	469	93.3	99.0	0.0566993846
